FP1 (channel 1),FP2 (channel 2),time
5.835074167169069,2.038374570082897,1677703379.485648
5.2549527117675305,1.4433743998973398,1677703379.485661
4.724130223373085,0.9060785139368336,1677703379.493628
4.243039056134818,0.4259803177901557,1677703379.493637
3.8115549620526314,0.0019998891307550955,1677703379.503083
3.4290259935221674,-0.36747444196285184,1677703379.503132
3.094306939194634,-0.6845387352752604,1677703379.509368
2.8057984483380456,-0.9517213695304169,1677703379.515559
2.561489980788606,-1.1719273466748843,1677703379.515576
2.359005716607004,-1.348380064064303,1677703379.52322
2.1956525708164882,-1.4845616324657502,1677703379.523237
2.068469483022628,-1.584152785026462,1677703379.531307
1.974277188065073,-1.6509733729921412,1677703379.53132
1.9097277207666976,-1.6889243795992792,1677703379.538391
1.8713529638637243,-1.7019323060332838,1677703379.538401
1.8556116117905948,-1.6938966946214735,1677703379.545963
1.8589339925845567,-1.6686414566267604,1677703379.545983
1.87776426418426,-1.6298705673177663,1677703379.553864
1.9085995782568377,-1.5811285816495855,1677703379.553891
1.9480258828728014,-1.52576631213108,1677703379.561176
1.992750113396475,-1.4669118984718164,1677703379.561227
2.039628597497341,-1.4074473885045833,1677703379.567494
2.0856915739466757,-1.349990843657966,1677703379.5756
2.1281637946996024,-1.2968838817433894,1677703379.575612
2.1644812446682646,-1.2501844766728898,1677703379.583602
2.1923040727093572,-1.211664750376585,1677703379.583614
2.2095258799785524,-1.1828134178482241,1677703379.590766
2.214279557408497,-1.1648424828696058,1677703379.590784
2.2049399022749467,-1.1586977302459307,1677703379.598169
2.18012327442168,-1.1650725207543833,1677703379.598188
2.138684575675619,-1.1844243676320114,1677703379.606228
2.079711851411583,-1.2169937582114188,1677703379.606247
2.0025188213806415,-1.2628246809107018,1677703379.614232
1.906635648191828,-1.3217863256224283,1677703379.61425
1.7917982467499798,-1.3935954438392681,1677703379.620758
1.6579364271240604,-1.47783888262925,1677703379.620806
1.5051611474592785,-1.5739958427020442,1677703379.627805
1.3337511334299943,-1.6814594540331544,1677703379.635828
1.1441390971845762,-1.7995573114856922,1677703379.63584
0.9368977626118776,-1.9275706661799488,1677703379.643867
0.7127258759234,-2.064752024573781,1677703379.64389
0.4724343518449248,-2.21034096490387,1677703379.650501
0.21693267696490903,-2.3635780384103886,1677703379.650519
-0.05278433623557745,-2.52371667930548,1677703379.658433
-0.3356493777387373,-2.6900331015245884,1677703379.658451
-0.6305350083317143,-2.8618342108131305,1677703379.666518
-0.9362655474659469,-3.038463606681181,1677703379.66653
-1.2516284790529086,-3.219305789390925,1677703379.673585
-1.5753853891145033,-3.403788721774802,1677703379.673596
-1.906282461082383,-3.5913849238364173,1677703379.681034
-2.243060562663129,-3.781611299454402,1677703379.681076
-2.584464962531006,-3.974027908955994,1677703379.688106
-2.929254715753834,-4.168235908882908,1677703379.688125
-3.2762117539735143,-4.363874881125556,1677703379.696139
-3.624149710213083,-4.560619768087474,1677703379.703231
-3.9719224991092363,-4.7581776191269425,1677703379.703249
-4.318432661786575,-4.956284336790861,1677703379.710775
-4.6626394709706185,-5.1547015899898225,1677703379.710787
-5.003566776803267,-5.353214036027039,1677703379.718704
-5.340310557736034,-5.551626965113362,1677703379.718717
-5.672046124417017,-5.749764450545497,1677703379.726791
-5.998034908253795,-5.947468055987669,1677703379.7268
-6.31763075092261,-6.144596119177097,1677703379.733381
-6.630285597088582,-6.341023599755856,1677703379.733397
-6.935554480561633,-6.536642448670909,1677703379.74131
-7.233099684561082,-6.731362428487189,1677703379.741334
-7.522693950172841,-6.925112288769554,1677703379.750133
-7.804222603871552,-7.117841179073638,1677703379.750151
-8.077684475490381,-7.309520164617452,1677703379.756161
-8.343191482518407,-7.500143696856108,1677703379.763612
-8.600966765265843,-7.689730883309432,1677703379.763625
-8.851341270341306,-7.87832639833424,1677703379.7707
-9.094748697011772,-8.066000879201605,1677703379.770709
-9.331718742238,-8.252850659817723,1677703379.778273
-9.562868605261205,-8.438996707569862,1677703379.778294
-9.788892741218358,-8.624582646814705,1677703379.786297
-10.01055088493575,-8.809771775062812,1677703379.786325
-10.228654400245686,-8.994743004444148,1677703379.794446
-10.444051046248692,-9.179685690957038,1677703379.794463
-10.657608289180553,-9.364793346606643,1677703379.80101
-10.870195326147737,-9.550256264053571,1677703379.80105
-11.082664024119676,-9.736253118982232,1677703379.808987
-11.295829013328987,-9.922941651183285,1677703379.809001
-11.510447207730621,-10.110448560422642,1677703379.816011
-11.727197055511308,-10.298858786633728,1677703379.823953
-11.946657848949982,-10.488204374928952,1677703379.823973
-12.169289444384077,-10.678453153524353,1677703379.830558
-12.395412758881001,-10.86949747610762,1677703379.830574
-12.625191419784654,-11.061143298726943,1677703379.83857
-12.858614946049627,-11.253099874301345,1677703379.838597
-13.095483835764615,-11.444970354824434,1677703379.846656
-13.335396922218722,-11.636243591847764,1677703379.846673
-13.577741341151473,-11.826287419615682,1677703379.853797
-13.821685424485564,-12.014343692152977,1677703379.853811
-14.066174801075187,-12.199525325702297,1677703379.861249
-14.309931943186566,-12.3808155713461,1677703379.86129
-14.551459349102768,-12.557069709757606,1677703379.869252
-14.789046498112878,-12.727019321286699,1677703379.869265
-15.020780655056281,-12.889279240623399,1677703379.876501
-15.244561538529343,-13.04235725685002,1677703379.882899
-15.45811980092278,-13.184666567669515,1677703379.882914
-15.659039200834581,-13.314540941960926,1677703379.890845
-15.844782280355329,-13.430252488626262,1677703379.890861
-16.0127192925516,-13.530031873081256,1677703379.89893
-16.160160059493347,-13.612090766868953,1677703379.898944
-16.284388379682788,-13.674646261917303,1677703379.906038
-16.382698547000878,-13.715946930085945,1677703379.906054
-16.45243349247688,-13.734300161981915,1677703379.91355
-16.49102401639376,-13.728100377636496,1677703379.913559
-16.496028542431464,-13.69585766650688,1677703379.921537
-16.465172798544714,-13.63622638627055,1677703379.921557
-16.39638881173339,-13.548033229762947,1677703379.929508
-16.28785259628129,-13.430304257771201,1677703379.929527
